,emotion,text
6199,anger,"There was a sofa in my flat which belonged to the old tenants who á
were acquaintances.  It should have been picked up a year ago but á
they had postponed it.  Eventually they decided on one date and I á
stayed at home despite the fact that I had other things to do.  á
They did not come, nor did they call and they still have not got á
in touch with me."
6200,anger,A girl I was with went off with another guy.
6201,anger,[ No response.]
6202,anger,"My father and I had an argument because I do not help enough at á
home."
6203,anger,Quarrelled with my younger brother.
6204,anger,"A lady I live with had not bothered to clean up before she went   á
on holiday (I live in a collective)."
6205,anger,[ No response.]
6206,anger,The sight of a man who ran amok (fighting) at a dance.
6207,anger,"With the job appointments committee when the headmaster in charge á
explained that a male teacher was more suitable for the á
particular post.  I had more years of service than the male á
teacher, but this was not taken into consideration.  I could have á
been given a less attractive job if things had gone the way the á
headmaster wanted."
6208,anger,"Someone didn't show up at a meeting in spite of having agreed to á
come."
6209,anger,"When I tried to put up a tent some years ago, I was teased and á
hindered by my cousin."
6210,anger,"A drunken friend of mine was beating up another friend, who was á
also drunk."
6211,anger,"My mother and her friends were speaking badly about my father á
when they were separated, and my brothers and sisters and myself á
were allowed to listen."
6212,anger,"I was accused of a misdemeanour, unjustly."
6213,anger,Meeting generally dominating persons in social occasions.
6214,anger,"When my father phoned me to come home from my vacation, since he á
no longer had the time to look after my garden and animals."
6215,anger,When my car suddenly broke down !
6216,anger,"Angry with my brother, who was making fun of me, teasing me."
6217,anger,"Being subject to unfair treatment in a working group, someone á
""bending the rules"" was protected by the boss. This resulted in á
more work for the others."
6218,anger,"One of my best friends accused me of giving up to early on á
problems. It was only a casual remark on her side, but I was á
angry and hurt."
6219,anger,"I was subject to false accusations, and got very angry."
6220,anger,"I felt unfairly treated at an airport, being told to use a á
different counter (for domestic traffic only)."
6221,anger,"When students in our working group showed no responsibility or á
interest in our work."
6222,anger,"My nephew is a deaf and also ""hyperactive"" boy. I had been á
responsible for looking after him for a full day, and was very á
tired. Then he suddenly grabbed a knife and stabbed me in the á
leg. I got so angry that I didn't feel any pain."
6223,anger,"A close friend first said he accepted an agreement, but later á
used that agreement as a reason for attacking me."
6224,anger,"When I tried to breake it up with my boyfriend, and he refused to á
let me go."
6225,anger,Having a fight with a class mate.
6226,anger,I get angry when people disbelieve me or misunderstand me.
6227,anger,"Being a spokesman for the union, I got into a quarrel with a á
colleague who had been acting disloyally over a sustained period á
of time."
6228,anger,"When others let me down, fail to keep agreements."
6229,anger,"I was accused of having drunk a bottle of liquor and then á
refilling with water."
6230,anger,When colliding with my car. I myself was to blame.
6231,anger,When my mother treats me as a 10-year old boy.
6232,anger,"Having agreed to share the taxi expenses, three people in the á
back of the car just ran off, leaving the person up front with á
the entire bill."
6233,anger,"Realizing that a friend had been talked into signing a certain á
contract."
6234,anger,Receiving personal criticisms early in the morning.
6235,anger,"Physical violence. A friend wouldn't listen to me I repeatedly á
tried to warn him, to no avail. Result: eight people were ""pissed á
off""."
6236,anger,"In traffic I often get relatively angry with other drivers. á
Several transgressions make me mad, especially not yielding to á
priority traffic (e.g. coming from the right)."
6237,anger,"Having gone to school without learning anything, as usual."
6238,anger,Being slandered by friends.
6239,anger,"Angry when our team (small boys) lost the county championship á
football final."
6240,anger,"My father accused my brother of having bumped his car, and it was á
wrong."
6241,anger,"I had a discussion with my mother concerning my sister's divorce, á
we disagreed strongly."
6242,anger,A conflict with a pupil.
6243,anger,"[ When I was treated unfairly, regardless of my motives or deeds.]"
6244,anger,"My fiancee and I were at my parent's place watching TV. There á
were  only two TV-chairs and we were sitting on them when my á
drunken brother came in and rudely chased my fiancee off the á
chair she was sitting on."
6245,anger,When a girl left me.
6246,anger,"While in the army, I was treated unfairly by my superiors.  I was á
held responsible for a deed of which I was innocent."
6247,anger,When stupid people push me during rush time in the city.
6248,anger,[ An unfair punishment.]
6249,anger,"I had an implicit agreement with my sister about meeting her, á
however she had not understood the situation the same way so she á
did not turn up."
6250,anger,When I learned that my brother had spoilt an LP of mine.
6251,anger,After having quarelled with a relative of mine about politics.
6252,anger,"I was disappointed and angry at the bad quality of a documentay á
program on TV.  In my opinion, the topic was important and the á
program should have been made with seriousness and consideration."
6253,anger,"When I realized that I was far behind the others in the language á
course and I could no longer catch up with the others."
6254,anger,"I was angry with a friend of mine who behaved in an affected á
manner."
6255,anger,"When I did not find the rack used for beating up rugs, in the á
yard."
6256,anger,"I had an appointment downtown, and the person in question was á
half an hour late."
6257,anger,"I was coming home in a taxi with a fellow worker of mine.  He was á
criticizing my earlier conduct towards him, which to my mind was á
unfounded.  When I reached home, I ran out of the taxi and á
slammed the door."
6258,anger,"A person close to me mistook my good intentions for bad, and á
therefore associated unpleasant traits to me."
6259,anger,"My superior blamed me for some neglects at work in front of á
others.  In fact, the task in question was not supposed to be á
done by me."
6260,anger,"A relative of mine had come to see my husband to talk to him á
about a problem concerning his sister and me.  I was angry á
because this relative of mine did not dare to speak to me and á
instead spoke to my husband.  I got to know about it later the á
same day."
6261,anger,"I am a school teacher.  One of the classes does not obey me at all, á
keeps on talking, does no work.  One afternoon, everything went á
wrong, and I got exceedingly angry."
6262,anger,"My mother carried on using mental pressure concerning something á
which was serious and a real burden to me."
6263,anger,"On the TV news I heard that Nicaragua had complained about the á
increasing threat of war with the USA."
6264,anger,"When I checked my examination paper and realized that I had been á
careless, thoughtless, lazy and hasty so as to make unnecessary á
mistakes concerning things I know and understand."
6265,anger,"A member of a religious sect tried to convert me, using really á
evil tricks to persuade me.  After he had left, I was anxious and á
angry for a long time. After the event, I was alone."
6266,anger,"My father had once again told me that I should be careful and try to á
seek admission to other places also apart from the faculty of á
Social Sciences at the university of Helsinki.  I was not at all á
interested in any other place and had no time to study for other á
entrance exams."
6267,anger,"When my room-mates were watching video-tapes and prevented me á
from watching the news.  The first feeling I had was that I was á
being treated unfairly and then came the feeling of anger."
6268,anger,"My friends promised me that they would definitely call me to tell á
me if they were visiting me or not."
6269,anger,"When a friend of mine was drawn into a fight because of the á
stupid gang he belonged to. I felt angry with him and his á
friends. They could not think about anything sensible, but would á
fool around without taking into consideration the feelings of á
other persons.á
"
